AeroDyn airfoil file Created with QBlade v0.963 64bit on 13.12.2018 at 15:49:54 Compatible with AeroDyn v13.0.
Polar "T1_Re0.060_M0.00_N9.0 360 V" on Foil "T1_Re0.060_M0.00_N9.0" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
12.10          Stall angle (deg)
0              No longer used, enter zero
0              No longer used, enter zero
0              No longer used, enter zero
4.31           Angle of attack for zero Cn for linear Cn curve (deg)
9.58848        Cn slope for zero lift for linear Cn curve (1/rad)
-0.5005        Cn at stall value for positive angle of attack for linear Cn curve
-0.7557        Cn at stall value for negative angle of attack for linear Cn curve
8.90           Angle of attack for minimum CD (deg)
0.0297         Minimum CD value
   -180.00    0.0000    0.0000
   -179.00    0.0314    0.0005
   -178.00    0.0628    0.0022
   -177.00    0.0940    0.0049
   -176.00    0.1252    0.0088
   -175.00    0.1562    0.0137
   -174.00    0.1871    0.0197
   -173.00    0.2177    0.0267
   -172.00    0.2480    0.0349
   -171.00    0.2780    0.0440
   -170.00    0.3077    0.0543
   -169.00    0.3370    0.0655
   -168.00    0.3660    0.0778
   -167.00    0.3944    0.0911
   -166.00    0.4224    0.1053
   -165.00    0.4499    0.1206
   -164.00    0.4768    0.1368
   -163.00    0.5031    0.1539
   -162.00    0.5288    0.1719
   -161.00    0.5539    0.1908
   -160.00    0.5783    0.2106
   -159.00    0.6020    0.2312
   -158.00    0.6250    0.2526
   -157.00    0.6472    0.2748
   -156.00    0.6686    0.2978
   -155.00    0.6892    0.3215
   -154.00    0.7090    0.3459
   -153.00    0.7279    0.3710
   -152.00    0.7459    0.3967
   -151.00    0.7630    0.4231
   -150.00    0.7792    0.4500
   -149.00    0.7944    0.4775
   -148.00    0.8087    0.5055
   -147.00    0.8219    0.5339
   -146.00    0.8342    0.5629
   -145.00    0.8455    0.5922
   -144.00    0.8557    0.6219
   -143.00    0.8649    0.6519
   -142.00    0.8730    0.6823
   -141.00    0.8801    0.7129
   -140.00    0.8861    0.7437
   -139.00    0.8910    0.7747
   -138.00    0.8948    0.8059
   -137.00    0.8975    0.8372
   -136.00    0.8992    0.8686
   -135.00    0.8997    0.9000
   -134.00    0.8992    0.9314
   -133.00    0.8975    0.9628
   -132.00    0.8948    0.9941
   -131.00    0.8910    1.0253
   -130.00    0.8861    1.0563
   -129.00    0.8801    1.0871
   -128.00    0.8730    1.1177
   -127.00    0.8649    1.1481
   -126.00    0.8557    1.1781
   -125.00    0.8455    1.2078
   -124.00    0.8342    1.2371
   -123.00    0.8219    1.2661
   -122.00    0.8087    1.2945
   -121.00    0.7944    1.3225
   -120.00    0.7792    1.3500
   -119.00    0.7630    1.3769
   -118.00    0.7459    1.4033
   -117.00    0.7279    1.4290
   -116.00    0.7090    1.4541
   -115.00    0.6892    1.4785
   -114.00    0.6686    1.5022
   -113.00    0.6472    1.5252
   -112.00    0.6250    1.5474
   -111.00    0.6020    1.5688
   -110.00    0.5783    1.5894
   -109.00    0.5539    1.6092
   -108.00    0.5288    1.6281
   -107.00    0.5031    1.6461
   -106.00    0.4768    1.6632
   -105.00    0.4499    1.6794
   -104.00    0.4224    1.6947
   -103.00    0.3944    1.7089
   -102.00    0.3660    1.7222
   -101.00    0.3370    1.7345
   -100.00    0.3077    1.7457
    -99.00    0.2780    1.7560
    -98.00    0.2480    1.7651
    -97.00    0.2177    1.7733
    -96.00    0.1871    1.7803
    -95.00    0.1562    1.7863
    -94.00    0.1252    1.7912
    -93.00    0.0940    1.7951
    -92.00    0.0628    1.7978
    -91.00    0.0314    1.7995
    -90.00   -0.0000    1.8000
    -89.00   -0.0314    1.7998
    -88.00   -0.0629    1.7985
    -87.00   -0.0943    1.7961
    -86.00   -0.1257    1.7926
    -85.00   -0.1569    1.7881
    -84.00   -0.1880    1.7824
    -83.00   -0.2190    1.7757
    -82.00   -0.2497    1.7679
    -81.00   -0.2802    1.7590
    -80.00   -0.3103    1.7492
    -79.00   -0.3402    1.7382
    -78.00   -0.3697    1.7263
    -77.00   -0.3988    1.7134
    -76.00   -0.4275    1.6994
    -75.00   -0.4557    1.6845
    -74.00   -0.4834    1.6687
    -73.00   -0.5106    1.6519
    -72.00   -0.5373    1.6342
    -71.00   -0.5633    1.6157
    -70.00   -0.5888    1.5962
    -69.00   -0.6136    1.5759
    -68.00   -0.6377    1.5548
    -67.00   -0.6611    1.5329
    -66.00   -0.6838    1.5103
    -65.00   -0.7057    1.4869
    -64.00   -0.7268    1.4628
    -63.00   -0.7472    1.4380
    -62.00   -0.7667    1.4126
    -61.00   -0.7854    1.3865
    -60.00   -0.8032    1.3599
    -59.00   -0.8202    1.3327
    -58.00   -0.8362    1.3050
    -57.00   -0.8513    1.2768
    -56.00   -0.8655    1.2482
    -55.00   -0.8788    1.2192
    -54.00   -0.8911    1.1898
    -53.00   -0.9025    1.1600
    -52.00   -0.9129    1.1299
    -51.00   -0.9223    1.0996
    -50.00   -0.9308    1.0690
    -49.00   -0.9382    1.0382
    -48.00   -0.9447    1.0073
    -47.00   -0.9502    0.9763
    -46.00   -0.9547    0.9452
    -45.00   -0.9583    0.9140
    -44.00   -0.9608    0.8828
    -43.00   -0.9624    0.8517
    -42.00   -0.9631    0.8206
    -41.00   -0.9628    0.7897
    -40.00   -0.9616    0.7589
    -39.00   -0.9594    0.7283
    -38.00   -0.9564    0.6979
    -37.00   -0.9525    0.6677
    -36.00   -0.9477    0.6379
    -35.00   -0.9421    0.6084
    -34.00   -0.9358    0.5793
    -33.00   -0.9286    0.5505
    -32.00   -0.9208    0.5223
    -31.00   -0.9122    0.4945
    -30.00   -0.9030    0.4672
    -29.00   -0.8933    0.4404
    -28.00   -0.8830    0.4142
    -27.00   -0.8722    0.3886
    -26.00   -0.8611    0.3637
    -25.00   -0.8496    0.3394
    -24.00   -0.8379    0.3159
    -23.00   -0.8261    0.2930
    -22.00   -0.8143    0.2710
    -21.00   -0.8026    0.2497
    -20.00   -0.7913    0.2292
    -19.00   -0.7804    0.2095
    -18.00   -0.7702    0.1907
    -17.00   -0.7611    0.1728
    -16.00   -0.7532    0.1558
    -15.00   -0.7471    0.1397
    -14.00   -0.7432    0.1246
    -13.00   -0.7423    0.1104
    -12.00   -0.7453    0.0972
    -11.00   -0.7533    0.0850
    -10.00   -0.4887    0.1111
